round1winnervotes,round2winnervotes,round3winnervotes,round4winnervotes,round5winnervotes,round6winnervotes,round7winnervotes,total_votes_allrounds,num_candidates,noise,spoiled
8684,9875,14168,20937,0,0.0,0.0,53664,5.0,0.004,1
3402,5664,0,0,0,0.0,0.0,9066,3.0,0.0133333333333333,1
10421,17544,0,0,0,0.0,0.0,27965,3.0,0.0333333333333333,1
9991,12869,18951,0,0,0.0,0.0,41811,4.0,0.0225,1
3951,4761,6150,9102,0,0.0,0.0,23964,5.0,0.01,0
5244,6703,8333,12221,0,0.0,0.0,32501,5.0,0.024,1
14137,18898,24848,0,0,0.0,,57883,4.0,0.0,1
9954,14865,0,0,0,0.0,,24819,3.0,0.0433333333333333,1
2873,3589,5008,0,0,0.0,,11470,4.0,0.0025,1
11622,16430,25086,0,0,0.0,,53138,4.0,0.035,1
5886,7183,9551,14064,0,0.0,,36684,5.0,0.026,1
27530,0,0,0,0,0.0,,27530,3.0,0.0066666666666666,1
13218,21894,0,0,0,0.0,,35112,3.0,0.0133333333333333,1
15281,0,0,0,0,0.0,,15281,3.0,0.0233333333333333,1
3961,5277,0,0,0,0.0,,9238,3.0,0.04,1
1109,1266,2028,0,0,0.0,,4403,4.0,0.0075,1
6590,8455,12833,0,0,0.0,,27878,4.0,0.035,0
13471,18680,0,0,0,0.0,,32151,3.0,0.0266666666666666,1
5219,6667,0,0,0,0.0,,11886,3.0,0.0333333333333333,1
10204,13106,0,0,0,0.0,,23310,3.0,0.04,1
8088,10152,13015,19614,0,0.0,,50869,5.0,0.008,1
16457,17995,0,0,0,0.0,,34452,3.0,0.0166666666666666,1
4422,5725,0,0,0,0.0,,10147,3.0,0.0366666666666666,1
9151,11556,14838,21178,0,0.0,,56723,5.0,0.006,1
9555,12237,16254,25405,0,0.0,,63451,5.0,0.022,1
16016,28547,0,0,0,0.0,,44563,3.0,0.0066666666666666,0
12691,19413,0,0,0,0.0,,32104,3.0,0.0433333333333333,1
22192,0,0,0,0,0.0,,22192,3.0,0.0466666666666666,1
11028,18285,0,0,0,0.0,,29313,3.0,0.0066666666666666,1
18070,19141,0,0,0,0.0,,37211,3.0,0.0366666666666666,1
9431,12227,0,0,0,0.0,,21658,3.0,0.04,1
9337,12295,15449,0,0,0.0,,37081,4.0,0.0175,1
11561,14012,17822,24444,0,0.0,,67839,5.0,0.006,1
8121,11200,0,0,0,0.0,,19321,3.0,0.0133333333333333,1
25890,0,0,0,0,0.0,,25890,3.0,0.02,1
20173,29664,0,0,0,0.0,,49837,3.0,0.0333333333333333,1
17961,21368,0,0,0,0.0,,39329,3.0,0.0366666666666666,1
11940,17599,0,0,0,0.0,,29539,3.0,0.0433333333333333,1
2005,2394,3101,4461,0,0.0,,11961,5.0,0.008,1
2985,3585,4737,7212,0,0.0,,18519,5.0,0.016,0
692,877,1120,1739,0,0.0,,4428,5.0,0.024,1
6994,0,0,0,0,0.0,,6994,3.0,0.0033333333333333,1
5452,9437,0,0,0,0.0,,14889,3.0,0.0066666666666666,1
20798,0,0,0,0,0.0,,20798,3.0,0.0166666666666666,1
12380,14035,0,0,0,0.0,,26415,3.0,0.02,1
17658,27489,0,0,0,0.0,,45147,3.0,0.03,1
6458,9874,0,0,0,0.0,,16332,3.0,0.04,1
14931,18289,0,0,0,0.0,,33220,3.0,0.01,1
9658,13790,0,0,0,0.0,,23448,3.0,0.0233333333333333,1
6538,11595,0,0,0,0.0,,18133,3.0,0.0266666666666666,1
6638,9156,0,0,0,0.0,,15794,3.0,0.0466666666666666,1
9572,11338,0,0,0,0.0,,20910,3.0,0.0,1
739,930,1427,0,0,0.0,,3096,4.0,0.025,1
12144,14046,20167,0,0,0.0,,46357,4.0,0.03,1
11809,18232,0,0,0,0.0,,30041,3.0,0.0066666666666666,1
7501,0,0,0,0,0.0,,7501,3.0,0.0166666666666666,1
17781,21767,0,0,0,0.0,,39548,3.0,0.04,1
15560,18844,25534,0,0,0.0,,59938,4.0,0.0075,1
5530,7035,9180,13665,0,0.0,,35410,5.0,0.006,1
19073,26707,0,0,0,0.0,,45780,3.0,0.0433333333333333,1
8234,11084,0,0,0,0.0,,19318,3.0,0.0,1
962,1368,1722,0,0,0.0,,4052,4.0,0.015,1
324,364,533,0,0,0.0,,1221,4.0,0.03,1
1196,1387,1765,2521,0,0.0,,6869,5.0,0.018,1
3102,4366,0,0,0,0.0,,7468,3.0,0.0233333333333333,1
6375,8449,0,0,0,0.0,,14824,3.0,0.0366666666666666,1
2526,2994,3721,4771,6939,0.0,,20951,6.0,0.015,1
17994,27297,0,0,0,0.0,,45291,3.0,0.0266666666666666,1
14487,16568,25989,0,0,0.0,,57044,4.0,0.0175,1
16533,19910,0,0,0,0.0,,36443,3.0,0.0166666666666666,1
22113,0,0,0,0,0.0,,22113,3.0,0.02,1
9927,12473,15753,0,0,0.0,,38153,4.0,0.02,1
7391,11283,16009,0,0,0.0,,34683,4.0,0.035,1
18084,21552,0,0,0,0.0,,39636,3.0,0.0133333333333333,1
13463,14784,0,0,0,0.0,,28247,3.0,0.02,1
2945,5187,0,0,0,0.0,,8132,3.0,0.03,0
4745,8243,0,0,0,0.0,,12988,3.0,0.0433333333333333,1
17682,28095,0,0,0,0.0,,45777,3.0,0.0,1
5500,6713,8400,12394,0,0.0,,33007,5.0,0.006,1
3353,5126,0,0,0,0.0,,8479,3.0,0.0,0
5733,6331,8800,0,0,0.0,,20864,4.0,0.005,1
6673,7909,9979,13267,19906,0.0,,57734,6.0,0.0033333333333333,1
9790,11410,0,0,0,0.0,,21200,3.0,0.0366666666666666,1
14623,20938,0,0,0,0.0,,35561,3.0,0.04,1
784,1166,0,0,0,0.0,,1950,3.0,0.0233333333333333,1
9097,9750,14751,0,0,0.0,,33598,4.0,0.0075,1
8054,9852,12675,16674,24926,0.0,,72181,6.0,0.015,0
5566,6430,7619,9481,12464,18598.0,,60158,7.0,0.0071428571428571,1
1453,1946,2693,0,0,0.0,,6092,4.0,0.0225,1
19434,25727,0,0,0,0.0,,45161,3.0,0.0133333333333333,1
1956,0,0,0,0,0.0,,1956,3.0,0.0166666666666666,1
6213,10929,0,0,0,0.0,,17142,3.0,0.0233333333333333,1
17013,0,0,0,0,0.0,,17013,3.0,0.0266666666666666,1
7819,10607,13562,0,0,0.0,,31988,4.0,0.0025,1
10652,15764,0,0,0,0.0,,26416,3.0,0.0033333333333333,1
2207,3089,0,0,0,0.0,,5296,3.0,0.0166666666666666,1
18844,23986,0,0,0,0.0,,42830,3.0,0.0366666666666666,1
11729,0,0,0,0,0.0,,11729,3.0,0.0433333333333333,1
2396,3186,0,0,0,0.0,,5582,3.0,0.0466666666666666,1
8329,9765,0,0,0,0.0,,18094,3.0,0.0366666666666666,1
7521,10634,0,0,0,0.0,,18155,3.0,0.04,1
8809,10648,0,0,0,0.0,,19457,3.0,0.0,1
7724,9984,13508,20073,0,0.0,,51289,5.0,0.006,1
7286,9732,0,0,0,0.0,,17018,3.0,0.0133333333333333,1
16945,0,0,0,0,0.0,,16945,3.0,0.0166666666666666,1
8082,12513,0,0,0,0.0,,20595,3.0,0.0366666666666666,1
7554,9892,13827,0,0,0.0,,31273,4.0,0.0075,1
4892,5881,8297,0,0,0.0,,19070,4.0,0.0275,1
12187,15151,23038,0,0,0.0,,50376,4.0,0.035,0
6390,8112,12192,0,0,0.0,,26694,4.0,0.03,1
13169,15824,0,0,0,0.0,,28993,3.0,0.0333333333333333,1
12456,18533,0,0,0,0.0,,30989,3.0,0.0466666666666666,1
5154,6810,9142,0,0,0.0,,21106,4.0,0.0,1
9294,10825,15157,22508,0,0.0,,57784,5.0,0.002,1
11787,16865,0,0,0,0.0,,28652,3.0,0.0066666666666666,1
17911,23998,0,0,0,0.0,,41909,3.0,0.0166666666666666,0
15789,25552,0,0,0,0.0,,41341,3.0,0.0,1
8025,9804,13296,0,0,0.0,,31125,4.0,0.0025,1
7667,8870,11010,14737,21961,0.0,,64245,6.0,0.01,1
3332,0,0,0,0,0.0,,3332,3.0,0.0033333333333333,1
18171,0,0,0,0,0.0,,18171,3.0,0.0066666666666666,1
4854,5705,0,0,0,0.0,,10559,3.0,0.0266666666666666,1
24059,0,0,0,0,0.0,,24059,3.0,0.0,1
1276,1570,2450,0,0,0.0,,5296,4.0,0.005,1
10980,13282,20843,0,0,0.0,,45105,4.0,0.02,1
24571,0,0,0,0,0.0,,24571,3.0,0.0066666666666666,1
12726,20120,0,0,0,0.0,,32846,3.0,0.0266666666666666,1
5836,9726,0,0,0,0.0,,15562,3.0,0.0366666666666666,1
14026,18681,25147,0,0,0.0,,57854,4.0,0.035,1
16111,16986,0,0,0,0.0,,33097,3.0,0.0266666666666666,1
20372,27710,0,0,0,0.0,,48082,3.0,0.0433333333333333,1
9188,10223,14298,21504,0,0.0,,55213,5.0,0.002,1
8394,10093,14183,20673,0,0.0,,53343,5.0,0.006,1
2262,0,0,0,0,0.0,,2262,3.0,0.0133333333333333,1
1876,2381,0,0,0,0.0,,4257,3.0,0.0233333333333333,1
8229,11994,0,0,0,0.0,,20223,3.0,0.0366666666666666,1
9438,12701,0,0,0,0.0,,22139,3.0,0.03,1
2489,3640,0,0,0,0.0,,6129,3.0,0.04,1
2231,3213,0,0,0,0.0,,5444,3.0,0.0,1
2399,2657,3747,0,0,0.0,,8803,4.0,0.0125,1
6484,7920,10475,15025,0,0.0,,39904,5.0,0.016,0
21430,0,0,0,0,0.0,,21430,3.0,0.0133333333333333,1
7122,8434,10706,14224,21670,0.0,,62156,6.0,0.0,0
13257,0,0,0,0,0.0,,13257,3.0,0.0466666666666666,1
3784,0,0,0,0,0.0,,3784,3.0,0.0,1
7729,9308,12694,0,0,0.0,,29731,4.0,0.0125,1
17537,22278,0,0,0,0.0,,39815,3.0,0.0166666666666666,1
4835,0,0,0,0,0.0,,4835,3.0,0.0433333333333333,1
6436,9256,0,0,0,0.0,,15692,3.0,0.0466666666666666,0
22776,0,0,0,0,0.0,,22776,3.0,0.0,1
7850,8921,13183,0,0,0.0,,29954,4.0,0.035,1
4968,5659,7264,10872,0,0.0,,28763,5.0,0.004,0
4417,5709,0,0,0,0.0,,10126,3.0,0.01,1
22260,0,0,0,0,0.0,,22260,3.0,0.0333333333333333,1
17423,23485,0,0,0,0.0,,40908,3.0,0.0366666666666666,1
18744,28643,0,0,0,0.0,,47387,3.0,0.0,1
11531,13831,20635,0,0,0.0,,45997,4.0,0.005,1
4766,6551,0,0,0,0.0,,11317,3.0,0.0133333333333333,1
15589,19542,0,0,0,0.0,,35131,3.0,0.0166666666666666,1
2599,3037,0,0,0,0.0,,5636,3.0,0.02,1
4712,5679,0,0,0,0.0,,10391,3.0,0.03,1
4018,5095,0,0,0,0.0,,9113,3.0,0.0433333333333333,1
29304,0,0,0,0,0.0,,29304,3.0,0.0,1
10039,11124,14359,0,0,0.0,,35522,4.0,0.0125,1
2660,3185,5073,0,0,0.0,,10918,4.0,0.02,1
4701,5961,0,0,0,0.0,,10662,3.0,0.0266666666666666,1
11433,19694,0,0,0,0.0,,31127,3.0,0.0333333333333333,1
8567,13944,0,0,0,0.0,,22511,3.0,0.03,1
12745,18161,0,0,0,0.0,,30906,3.0,0.0466666666666666,1
1143,1341,2095,0,0,0.0,,4579,4.0,0.0,1
5164,6226,7989,11951,0,0.0,,31330,5.0,0.014,1
1948,2990,0,0,0,0.0,,4938,3.0,0.0433333333333333,1
1474,1720,2018,2527,3401,5117.0,,16257,7.0,0.02,1
18037,28457,0,0,0,0.0,,46494,3.0,0.0433333333333333,1
6471,10764,0,0,0,0.0,,17235,3.0,0.04,1
11250,13445,20871,0,0,0.0,,45566,4.0,0.035,1
794,1013,1429,2049,0,0.0,,5285,5.0,0.012,1
5224,6105,0,0,0,0.0,,11329,3.0,0.0066666666666666,1
14939,16159,0,0,0,0.0,,31098,3.0,0.0233333333333333,1
13378,19140,0,0,0,0.0,,32518,3.0,0.0266666666666666,0
2345,3567,0,0,0,0.0,,5912,3.0,0.0466666666666666,0
15848,19636,0,0,0,0.0,,35484,3.0,0.04,1
3552,5152,7070,0,0,0.0,,15774,4.0,0.0275,1
5700,6026,7285,0,0,0.0,,19011,4.0,0.0,1
10446,19670,0,0,0,0.0,,30116,3.0,0.0133333333333333,1
16086,25197,0,0,0,0.0,,41283,3.0,0.0233333333333333,1
6309,9281,0,0,0,0.0,,15590,3.0,0.03,1
1584,2257,3631,0,0,0.0,,7472,4.0,0.035,1
8059,9954,11466,17856,0,0.0,,47335,5.0,0.028,0
9610,12603,0,0,0,0.0,,22213,3.0,0.0033333333333333,1
20791,0,0,0,0,0.0,,20791,3.0,0.0166666666666666,1
14692,0,0,0,0,0.0,,14692,3.0,0.0266666666666666,1
2594,3511,4905,6909,0,0.0,,17919,5.0,0.016,1
2664,3351,4640,0,0,0.0,,10655,4.0,0.0075,1
24882,0,0,0,0,0.0,0.0,24882,3.0,0.0233333333333333,1
8920,10062,0,0,0,0.0,0.0,18982,3.0,0.0266666666666666,1
13087,17108,21806,0,0,0.0,0.0,52001,4.0,0.0125,1
4345,4676,6557,0,0,0.0,0.0,15578,4.0,0.02,1
13962,21530,0,0,0,0.0,0.0,35492,3.0,0.0066666666666666,1
12674,0,0,0,0,0.0,0.0,12674,3.0,0.0233333333333333,1
8647,13158,0,0,0,0.0,0.0,21805,3.0,0.0366666666666666,1
5074,5716,0,0,0,0.0,0.0,10790,3.0,0.0466666666666666,1
2827,4533,6342,0,0,0.0,0.0,13702,4.0,0.0,1
3291,5052,0,0,0,0.0,0.0,8343,3.0,0.0133333333333333,1
29113,0,0,0,0,0.0,0.0,29113,3.0,0.01,1
11501,14325,0,0,0,0.0,0.0,25826,3.0,0.0433333333333333,0
7934,10076,13835,20364,0,0.0,0.0,52209,5.0,0.02,1
16921,25787,0,0,0,0.0,0.0,42708,3.0,0.0233333333333333,1
6324,9066,13714,0,0,0.0,0.0,29104,4.0,0.0025,1
5461,6338,8079,10958,0,0.0,0.0,30836,5.0,0.002,1
8750,10623,13349,20572,0,0.0,0.0,53294,5.0,0.016,1
19277,29236,0,0,0,0.0,0.0,48513,3.0,0.0466666666666666,1
4377,0,0,0,0,0.0,0.0,4377,3.0,0.0,1
18157,19459,27856,0,0,0.0,0.0,65472,4.0,0.015,1
4761,6065,8956,0,0,0.0,0.0,19782,4.0,0.035,1
378,475,636,926,0,0.0,0.0,2415,5.0,0.012,1
3076,5352,0,0,0,0.0,0.0,8428,3.0,0.0166666666666666,0
18503,27258,0,0,0,0.0,0.0,45761,3.0,0.01,1
17690,23986,0,0,0,0.0,0.0,41676,3.0,0.0433333333333333,1
7090,10723,0,0,0,0.0,0.0,17813,3.0,0.0466666666666666,1
783,1114,1564,0,0,0.0,0.0,3461,4.0,0.0125,0
9977,11468,15119,0,0,0.0,0.0,36564,4.0,0.0175,1
12243,0,0,0,0,0.0,0.0,12243,3.0,0.0066666666666666,1
11839,17525,0,0,0,0.0,0.0,29364,3.0,0.01,1
8329,10598,0,0,0,0.0,0.0,18927,3.0,0.0433333333333333,1
19721,26177,0,0,0,0.0,0.0,45898,3.0,0.0466666666666666,1
11887,13015,20925,0,0,0.0,0.0,45827,4.0,0.015,1
6985,11095,0,0,0,0.0,0.0,18080,3.0,0.0133333333333333,0
19250,24245,0,0,0,0.0,0.0,43495,3.0,0.0166666666666666,1
1636,2110,0,0,0,0.0,0.0,3746,3.0,0.0233333333333333,1
3922,4446,0,0,0,0.0,0.0,8368,3.0,0.0266666666666666,1
5080,7227,0,0,0,0.0,0.0,12307,3.0,0.04,1
16881,22212,0,0,0,0.0,0.0,39093,3.0,0.0,0
2666,3038,4188,0,0,0.0,0.0,9892,4.0,0.0025,1
1008,1331,2038,0,0,0.0,0.0,4377,4.0,0.0225,1
10190,13199,19427,0,0,0.0,0.0,42816,4.0,0.0,1
12724,16644,0,0,0,0.0,0.0,29368,3.0,0.0066666666666666,1
16481,19755,0,0,0,0.0,0.0,36236,3.0,0.0166666666666666,1
8893,11933,0,0,0,0.0,0.0,20826,3.0,0.04,1
1942,2490,3653,0,0,0.0,0.0,8085,4.0,0.0175,1
11504,16080,24026,0,0,0.0,0.0,51610,4.0,0.0,0
16813,21036,0,0,0,0.0,0.0,37849,3.0,0.0166666666666666,0
10223,14159,0,0,0,0.0,0.0,24382,3.0,0.0333333333333333,1
10970,12373,0,0,0,0.0,0.0,23343,3.0,0.0433333333333333,1
9811,10946,0,0,0,0.0,0.0,20757,3.0,0.0466666666666666,1
5799,7816,11810,0,0,0.0,0.0,25425,4.0,0.0075,1
5397,6049,8179,0,0,0.0,0.0,19625,4.0,0.0125,1
14159,20832,0,0,0,0.0,0.0,34991,3.0,0.0166666666666666,1
17411,25989,0,0,0,0.0,0.0,43400,3.0,0.0366666666666666,1
1460,2013,2746,0,0,0.0,0.0,6219,4.0,0.0075,1
8667,10253,13134,19312,0,0.0,0.0,51366,5.0,0.0,1
26382,0,0,0,0,0.0,0.0,26382,3.0,0.01,1
14562,24072,0,0,0,0.0,0.0,38634,3.0,0.0333333333333333,1
5791,7174,11291,0,0,0.0,0.0,24256,4.0,0.015,1
12644,17914,24238,0,0,0.0,0.0,54796,4.0,0.0175,1
6630,7613,9128,11326,15132,22295.0,0.0,72124,7.0,0.0171428571428571,1
17630,0,0,0,0,0.0,0.0,17630,3.0,0.0033333333333333,1
17388,28728,0,0,0,0.0,0.0,46116,3.0,0.0066666666666666,0
8378,9711,11675,15523,23369,0.0,0.0,68656,6.0,0.015,0
7426,11257,0,0,0,0.0,0.0,18683,3.0,0.0033333333333333,1
1335,0,0,0,0,0.0,0.0,1335,3.0,0.0266666666666666,1
2844,3502,5548,0,0,0.0,0.0,11894,4.0,0.005,1
2097,2456,3604,0,0,0.0,0.0,8157,4.0,0.01,0
2990,3529,4488,5876,8758,0.0,0.0,25641,6.0,0.0083333333333333,1
522,615,771,1026,1576,0.0,0.0,4510,6.0,0.02,1
12357,13512,19350,0,0,0.0,0.0,45219,4.0,0.025,1
12739,13334,16709,0,0,0.0,0.0,42782,4.0,0.0,1
1137,1771,0,0,0,0.0,0.0,2908,3.0,0.0033333333333333,1
10215,0,0,0,0,0.0,0.0,10215,3.0,0.0166666666666666,1
14525,18301,0,0,0,0.0,0.0,32826,3.0,0.01,0
16109,20352,0,0,0,0.0,0.0,36461,3.0,0.02,1
16374,18632,22131,0,0,0.0,0.0,57137,4.0,0.005,1
13457,15596,0,0,0,0.0,0.0,29053,3.0,0.0233333333333333,1
3089,3514,4098,4926,6148,8157.0,12205.0,42137,8.0,0.0175,1
16219,21085,0,0,0,0.0,0.0,37304,3.0,0.0,1
1896,2241,2661,3301,4368,6518.0,0.0,20985,7.0,0.0014285714285714,1
11932,16438,0,0,0,0.0,0.0,28370,3.0,0.0133333333333333,1
16215,25144,0,0,0,0.0,0.0,41359,3.0,0.02,1
23002,0,0,0,0,0.0,0.0,23002,3.0,0.0366666666666666,1
12279,0,0,0,0,0.0,0.0,12279,3.0,0.03,1
8240,11093,0,0,0,0.0,0.0,19333,3.0,0.0133333333333333,1
5977,0,0,0,0,0.0,0.0,5977,3.0,0.0366666666666666,1
17263,25200,0,0,0,0.0,0.0,42463,3.0,0.0466666666666666,1
14659,17960,25124,0,0,0.0,0.0,57743,4.0,0.0125,1
3922,4881,6817,0,0,0.0,0.0,15620,4.0,0.0275,0
688,812,1002,1328,1967,0.0,0.0,5797,6.0,0.0083333333333333,1
10825,13707,0,0,0,0.0,0.0,24532,3.0,0.0066666666666666,0
13510,20666,0,0,0,0.0,0.0,34176,3.0,0.02,1
16269,19591,0,0,0,0.0,0.0,35860,3.0,0.0433333333333333,1
4883,5856,8218,0,0,0.0,0.0,18957,4.0,0.015,1
10627,11069,17420,0,0,0.0,0.0,39116,4.0,0.0175,1
6635,8137,11124,0,0,0.0,0.0,25896,4.0,0.03,1
2011,2405,2894,4329,0,0.0,0.0,11639,5.0,0.026,1
12933,18304,0,0,0,0.0,0.0,31237,3.0,0.0233333333333333,1
16962,23162,0,0,0,0.0,0.0,40124,3.0,0.0,1
7333,8825,11186,17075,0,0.0,0.0,44419,5.0,0.014,0
3051,3891,5232,7428,0,0.0,0.0,19602,5.0,0.018,1
5440,8240,0,0,0,0.0,0.0,13680,3.0,0.01,1
1203,0,0,0,0,0.0,0.0,1203,3.0,0.0366666666666666,1
8952,11492,0,0,0,0.0,0.0,20444,3.0,0.0,1
1779,2056,2480,3110,4184,6283.0,0.0,19892,7.0,0.02,1
537,879,0,0,0,0.0,0.0,1416,3.0,0.0233333333333333,1
11936,15810,25292,0,0,0.0,0.0,53038,4.0,0.01,1
7592,11913,0,0,0,0.0,0.0,19505,3.0,0.0333333333333333,1
5774,7422,11932,0,0,0.0,0.0,25128,4.0,0.01,1
10338,13252,19932,0,0,0.0,0.0,43522,4.0,0.025,1
9245,13159,0,0,0,0.0,0.0,22404,3.0,0.0166666666666666,1
5465,8379,13058,0,0,0.0,0.0,26902,4.0,0.015,1
3617,4847,6843,0,0,0.0,0.0,15307,4.0,0.035,1
11074,16892,0,0,0,0.0,0.0,27966,3.0,0.0066666666666666,0
3173,5106,0,0,0,0.0,0.0,8279,3.0,0.01,1
26800,0,0,0,0,0.0,0.0,26800,3.0,0.04,1
1450,1691,2410,3319,0,0.0,0.0,8870,5.0,0.026,0
10376,0,0,0,0,0.0,0.0,10376,3.0,0.0066666666666666,1
531,641,800,1054,1551,0.0,0.0,4577,6.0,0.0033333333333333,1
8676,13596,0,0,0,0.0,0.0,22272,3.0,0.0133333333333333,1
9151,14697,0,0,0,0.0,0.0,23848,3.0,0.0233333333333333,1
321,449,0,0,0,0.0,0.0,770,3.0,0.0433333333333333,1
9198,10173,0,0,0,0.0,0.0,19371,3.0,0.0466666666666666,1
13817,18074,0,0,0,0.0,0.0,31891,3.0,0.0,1
476,582,740,1135,0,0.0,0.0,2933,5.0,0.012,1
8543,10204,12298,16428,24748,0.0,0.0,72221,6.0,0.0133333333333333,1
13449,21913,0,0,0,0.0,0.0,35362,3.0,0.0066666666666666,1
13999,19022,0,0,0,0.0,0.0,33021,3.0,0.02,1
1586,2009,3051,0,0,0.0,0.0,6646,4.0,0.01,1
25174,0,0,0,0,0.0,0.0,25174,3.0,0.0033333333333333,1
3985,5073,0,0,0,0.0,0.0,9058,3.0,0.0166666666666666,1
18511,28450,0,0,0,0.0,0.0,46961,3.0,0.0466666666666666,0
2815,3636,4577,0,0,0.0,0.0,11028,4.0,0.0075,1
18177,21267,29266,0,0,0.0,0.0,68710,4.0,0.0275,1
9707,11868,17917,0,0,0.0,0.0,39492,4.0,0.03,0
6742,8368,0,0,0,0.0,0.0,15110,3.0,0.0033333333333333,1
7210,10348,0,0,0,0.0,0.0,17558,3.0,0.0066666666666666,0
2451,4633,0,0,0,0.0,0.0,7084,3.0,0.0233333333333333,0
2985,4058,0,0,0,0.0,0.0,7043,3.0,0.0433333333333333,1
10162,12859,18834,0,0,0.0,0.0,41855,4.0,0.0325,1
1942,2305,3545,0,0,0.0,0.0,7792,4.0,0.035,0
6868,8627,11883,17281,0,0.0,0.0,44659,5.0,0.006,1
13197,19430,0,0,0,0.0,0.0,32627,3.0,0.0166666666666666,1
13174,21866,0,0,0,0.0,0.0,35040,3.0,0.01,0
16988,24912,0,0,0,0.0,0.0,41900,3.0,0.04,1
6876,8749,12108,18930,0,0.0,0.0,46663,5.0,0.006,0
10120,0,0,0,0,0.0,0.0,10120,3.0,0.0033333333333333,1
17855,23375,0,0,0,0.0,0.0,41230,3.0,0.0233333333333333,1
21635,0,0,0,0,0.0,0.0,21635,3.0,0.0366666666666666,1
12772,15757,25760,0,0,0.0,0.0,54289,4.0,0.015,0
4376,4994,5810,6955,8671,11535.0,17298.0,59639,8.0,0.00625,0
14301,15060,0,0,0,0.0,0.0,29361,3.0,0.0166666666666666,1
6669,9177,0,0,0,0.0,0.0,15846,3.0,0.0233333333333333,1
17960,0,0,0,0,0.0,0.0,17960,3.0,0.04,1
1382,1881,2855,0,0,0.0,0.0,6118,4.0,0.0225,1
5217,7042,10068,0,0,0.0,0.0,22327,4.0,0.025,1
397,565,0,0,0,0.0,0.0,962,3.0,0.0033333333333333,1
9147,11002,18593,0,0,0.0,0.0,38742,4.0,0.01,0
7764,8634,12760,0,0,0.0,0.0,29158,4.0,0.0225,1
4313,5052,8226,0,0,0.0,0.0,17591,4.0,0.025,1
5597,7065,9057,12776,0,0.0,0.0,34495,5.0,0.004,1
18888,20618,0,0,0,0.0,0.0,39506,3.0,0.0133333333333333,1
13416,21166,0,0,0,0.0,0.0,34582,3.0,0.03,1
24525,0,0,0,0,0.0,0.0,24525,3.0,0.0466666666666666,1
10049,14748,23271,0,0,0.0,0.0,48068,4.0,0.0175,0
7004,9722,0,0,0,0.0,0.0,16726,3.0,0.0033333333333333,1
9032,0,0,0,0,0.0,0.0,9032,3.0,0.0166666666666666,1
7299,9647,14102,0,0,0.0,0.0,31048,4.0,0.025,1
7077,8449,10713,14096,21153,0.0,0.0,61488,6.0,0.0033333333333333,0
3602,0,0,0,0,0.0,0.0,3602,3.0,0.0066666666666666,1
7123,9873,0,0,0,0.0,0.0,16996,3.0,0.0366666666666666,1
4579,6441,8828,0,0,0.0,0.0,19848,4.0,0.005,1
3817,4541,6100,9371,0,0.0,0.0,23829,5.0,0.016,0
11890,17513,0,0,0,0.0,0.0,29403,3.0,0.0233333333333333,0
17331,21492,0,0,0,0.0,0.0,38823,3.0,0.0433333333333333,1
4916,6142,9227,0,0,0.0,0.0,20285,4.0,0.0,1
8221,10272,13327,20126,0,0.0,0.0,51946,5.0,0.002,1
16179,23463,0,0,0,0.0,0.0,39642,3.0,0.0233333333333333,1
3466,4646,0,0,0,0.0,0.0,8112,3.0,0.0366666666666666,1
22543,0,0,0,0,0.0,0.0,22543,3.0,0.0466666666666666,1
5391,7036,9865,0,0,0.0,0.0,22292,4.0,0.0075,1
6015,7187,8922,11616,17864,0.0,0.0,51604,6.0,0.0,0
14111,0,0,0,0,0.0,0.0,14111,3.0,0.01,1
8145,11115,0,0,0,0.0,0.0,19260,3.0,0.0233333333333333,1
6583,10316,0,0,0,0.0,0.0,16899,3.0,0.0333333333333333,1
11557,18204,0,0,0,0.0,0.0,29761,3.0,0.03,1
12881,0,0,0,0,0.0,0.0,12881,3.0,0.0133333333333333,1
8826,12539,0,0,0,0.0,0.0,21365,3.0,0.0166666666666666,1
9339,11175,0,0,0,0.0,0.0,20514,3.0,0.0233333333333333,1
17520,19723,0,0,0,0.0,0.0,37243,3.0,0.0266666666666666,1
15918,23164,0,0,0,0.0,0.0,39082,3.0,0.02,1
3741,5931,0,0,0,0.0,0.0,9672,3.0,0.0433333333333333,1
9142,12339,18004,0,0,0.0,0.0,39485,4.0,0.0175,0
7388,8746,13634,0,0,0.0,0.0,29768,4.0,0.03,1
6824,8756,11995,17513,0,0.0,0.0,45088,5.0,0.018,0
1155,1347,1602,2007,2648,3959.0,0.0,12718,7.0,0.0042857142857142,1
4939,0,0,0,0,0.0,0.0,4939,3.0,0.0166666666666666,1
2925,3270,0,0,0,0.0,0.0,6195,3.0,0.0333333333333333,1
10702,14943,19507,0,0,0.0,0.0,45152,4.0,0.0075,1
16415,24341,0,0,0,0.0,0.0,40756,3.0,0.03,1
5650,7587,0,0,0,0.0,0.0,13237,3.0,0.04,1
11765,15025,18748,0,0,0.0,0.0,45538,4.0,0.0,1
8128,9602,12364,19395,0,0.0,0.0,49489,5.0,0.02,1
3069,4807,0,0,0,0.0,0.0,7876,3.0,0.01,1
26238,0,0,0,0,0.0,0.0,26238,3.0,0.0266666666666666,1
2167,2732,0,0,0,0.0,0.0,4899,3.0,0.03,1
16352,24390,0,0,0,0.0,0.0,40742,3.0,0.0433333333333333,1
4006,6773,0,0,0,0.0,0.0,10779,3.0,0.04,1
